,text
15755,  just goal send home
15756,complaint draw most deserve poor performance overall
15757,      chin   world
15758,lmaooooooo
15759,just screw lead once again   piece should concede corner stage
15760,thank ruin  
15761,concede almost   piece sign poor coaching
15762,inevitable when make defensive change just   cling lead just invite milan   give record defend   piece
15763,next week bring team finish
15764,thing unseriousness   predictable predictable make stupid decision mistake predictable will   mistake
15765,always poor defend when need   most
15766,disgusting display
15767,delete draft    
15768,wooohoo know send trending     even cold hearted robot impressed
15769,next
15770,fuck spoil mood friday
15771,      phoney defend tactic when good attack week disappoint   game blame other manager should know team crap defend
15772,  will player mess thing last minute   brake people heart night
15773,just like   thing hard     irritating
15774,really   watch match phone close nearly smash fuck wall
15775,tribute mourinho  
15776,coincidence keep concede late goal mentality issue lack leadership character also   infuriate watch fred play football   brazilian literally literally feel throw when play
15777,last minute header   give opposition draw   stop foolish
15778,unlucky defence good game just second switching punish move
15779,need rashford   siro tweet
15780,very mediocre performance still   know defence     when   face     piece   corner last minute equaliser concede   performance follow very   performance should invest       upcoming transfer window
15781,team erhh
15782,take bruno   early defensive always   piece
15783,thank ruin night  
15784,    henderson debate   henceforth
15785,know     play take italy brazilian remarkable footballe attribute
15786,allow opponent score equalize injury time   stop
15787,  fuck concede   many goal last     especially form   play fuck
15788,cheer return     just concede 00nd minute  
15789,    alternative   ruin mood   goal word instead    
15790,  even train
15791,swear bipolar
15792,henderson just prove   good       player title winner maybe should sign donnarumma flog
15793,serve score goal score goal   chicken   rain   pursue   return     boxing match instead football mtchewww ibrahimovic calhanoglu come   trafford draw even   other statistic
15794,will never   still maguire  
15795,typical     mental error extra time think would learn everton need protect away goal embarrassing
15796,  draw avoidable game management very poor
15797,awful performance disgraceful reaction   derby embarrassing
15798,pathetic football club
15799,mood
15800,play   siro next week
15801,concede goal last minute
15802,composure important game   terrible   time happen   00second   sake
15803,toxic relationship
15804,officially need   coach
15805,know challenge stop concede goal late minute     muak
15806,shebi force attack milan next week   rubbish
15807,fuck awful performance again milan     well side     hold     money west   beat weekend
15808,ollie certainly wheel head     siro next week take hell beat
15809,know love give late equalizer
15810,maguire clown club   asshole
15811,  hear motherf** 
15812,attitude team very start must question free header  
15813,coach very stupid stubborn take thing grant
15814,thank ruin mood
15815,sigh tired
15816,should play away home
15817,  just bring back marouane fellaini
15818,  ruin     moron   fuck defend   piece save   life
15819,poor poor performance . managed milan long ball well poor midfield upfront
